user_id,label,sample_id,frame,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z
1,L,0,0,0.38082247972488403,0.5631070137023926,1.4929580061107117e-07,0.42715761065483093,0.5391066074371338,-0.024057989940047264,0.4662783741950989,0.4985325038433075,-0.03780429810285568,0.5011523962020874,0.4704664945602417,-0.0506352037191391,0.5328630208969116,0.4616397023200989,-0.063267283141613,0.42641231417655945,0.40486210584640503,-0.021004248410463333,0.4362461566925049,0.3333924114704132,-0.038849543780088425,0.44277292490005493,0.2886902391910553,-0.04905730485916138,0.44382810592651367,0.2506178617477417,-0.05685171112418175,0.39448580145835876,0.4115496575832367,-0.02107539400458336,0.3916019797325134,0.3677217662334442,-0.05116411671042442,0.39904314279556274,0.42503440380096436,-0.05675627291202545,0.4005703628063202,0.45451200008392334,-0.05346613749861717,0.365644246339798,0.43147826194763184,-0.023644478991627693,0.36356598138809204,0.4026763141155243,-0.05479633808135986,0.3748786747455597,0.45647627115249634,-0.04700846970081329,0.37630608677864075,0.47337663173675537,-0.03355961665511131,0.33946001529693604,0.4572288990020752,-0.028072312474250793,0.33809036016464233,0.4319520592689514,-0.04707617685198784,0.35221508145332336,0.46796342730522156,-0.0378759391605854,0.3552566468715668,0.4808987081050873,-0.026477770879864693
1,L,0,1,0.3802216351032257,0.5642316341400146,1.5338967784828128e-07,0.4270855784416199,0.5393744707107544,-0.024290291592478752,0.46632686257362366,0.49919989705085754,-0.03815634921193123,0.5013043284416199,0.47065743803977966,-0.051073405891656876,0.5335534811019897,0.46204686164855957,-0.06376686692237854,0.4267635941505432,0.40546977519989014,-0.020807072520256042,0.43633684515953064,0.3341082036495209,-0.03856910765171051,0.4425590932369232,0.2894120216369629,-0.04859866201877594,0.44350317120552063,0.25150907039642334,-0.05618016794323921,0.3948664963245392,0.41206982731819153,-0.020690014585852623,0.391438364982605,0.36836305260658264,-0.05070804804563522,0.3984849750995636,0.42542824149131775,-0.056199438869953156,0.40031734108924866,0.4548119902610779,-0.05270819365978241,0.36597806215286255,0.43194136023521423,-0.023123059421777725,0.3636401295661926,0.40339356660842896,-0.0544653944671154,0.37450844049453735,0.45731404423713684,-0.04687052592635155,0.37615782022476196,0.4743396043777466,-0.03334684669971466,0.3396969437599182,0.4578409194946289,-0.02740272507071495,0.3380047678947449,0.4326472282409668,-0.04661373794078827,0.35202348232269287,0.46891558170318604,-0.037571266293525696,0.35538193583488464,0.4820702075958252,-0.02613694593310356
1,L,0,2,0.3808388113975525,0.5622246265411377,1.5243229256611812e-07,0.4269410967826843,0.5372720956802368,-0.024351410567760468,0.46619248390197754,0.49597251415252686,-0.03808646649122238,0.5015962719917297,0.466934472322464,-0.050825487822294235,0.5341706871986389,0.4585326313972473,-0.06334661692380905,0.42677316069602966,0.4029431641101837,-0.020582444965839386,0.4358115792274475,0.33166638016700745,-0.03805607557296753,0.44175276160240173,0.28674590587615967,-0.04784170910716057,0.442491352558136,0.2489347606897354,-0.05529947578907013,0.39474523067474365,0.4095040559768677,-0.020245127379894257,0.3909823000431061,0.36647528409957886,-0.05010855197906494,0.398260235786438,0.4237917959690094,-0.05548590421676636,0.4005066156387329,0.45291441679000854,-0.05193902552127838,0.36575067043304443,0.42912641167640686,-0.022474845871329308,0.3627080023288727,0.40070995688438416,-0.05377519130706787,0.37366580963134766,0.4544527530670166,-0.04627808555960655,0.3756408095359802,0.47150057554244995,-0.03283658251166344,0.3393024504184723,0.45487841963768005,-0.026541365310549736,0.3371885418891907,0.4299170970916748,-0.04574901983141899,0.3511884808540344,0.4663052260875702,-0.03684438392519951,0.3546485900878906,0.47986751794815063,-0.025497719645500183
1,L,0,3,0.37942811846733093,0.5607799291610718,1.6198993080251967e-07,0.42585229873657227,0.5360378623008728,-0.02509600669145584,0.46526217460632324,0.4950055480003357,-0.039363425225019455,0.5009884834289551,0.4659956693649292,-0.0524945929646492,0.5340971350669861,0.45677003264427185,-0.06534673273563385,0.4261046051979065,0.40139514207839966,-0.02131541632115841,0.4357093870639801,0.33009782433509827,-0.03903938829898834,0.44163915514945984,0.2848743796348572,-0.04892830178141594,0.44221818447113037,0.24684548377990723,-0.056435901671648026,0.39392581582069397,0.4078616797924042,-0.02078109048306942,0.39065057039260864,0.36374253034591675,-0.05097423866391182,0.3980989158153534,0.42087608575820923,-0.056436218321323395,0.4002283811569214,0.45026934146881104,-0.05285005271434784,0.36467260122299194,0.4274071156978607,-0.022869346663355827,0.36247432231903076,0.3985166847705841,-0.05445072427392006,0.3734121322631836,0.45237940549850464,-0.04689803346991539,0.37497469782829285,0.4694768488407135,-0.03333408758044243,0.3380432724952698,0.45293423533439636,-0.02685326337814331,0.33689308166503906,0.4280627965927124,-0.04627864435315132,0.35083597898483276,0.46451157331466675,-0.03740494325757027,0.3537950813770294,0.47775235772132874,-0.026044463738799095
1,L,0,4,0.37918564677238464,0.5606639981269836,1.5448952694896434e-07,0.42545831203460693,0.5364251732826233,-0.024104267358779907,0.4648439586162567,0.49628210067749023,-0.03825976327061653,0.5000408887863159,0.4675907790660858,-0.05158838629722595,0.5319076180458069,0.45864760875701904,-0.06468703597784042,0.42552119493484497,0.4023275673389435,-0.020776735618710518,0.43506690859794617,0.3307272791862488,-0.03859606385231018,0.44124671816825867,0.2855786681175232,-0.048611558973789215,0.4417685270309448,0.24771124124526978,-0.05625253915786743,0.3934743404388428,0.4090707004070282,-0.02086753398180008,0.39003556966781616,0.36519408226013184,-0.051102299243211746,0.3974485993385315,0.42252323031425476,-0.056492168456315994,0.39921414852142334,0.4513481855392456,-0.05299022048711777,0.3644450902938843,0.42901548743247986,-0.023483211174607277,0.3617671728134155,0.39995691180229187,-0.054843977093696594,0.37317079305648804,0.45356759428977966,-0.046853236854076385,0.3749191462993622,0.4703839123249054,-0.03322215378284454,0.3378952741622925,0.4549107253551483,-0.027960097417235374,0.3361552953720093,0.4299306869506836,-0.04718361422419548,0.35036855936050415,0.46579304337501526,-0.03802960738539696,0.3537006974220276,0.4786701500415802,-0.02662227302789688
1,L,0,5,0.3786002993583679,0.5610857009887695,1.4752303911791387e-07,0.4249938726425171,0.5373948216438293,-0.024348363280296326,0.46400725841522217,0.4969181716442108,-0.03818197920918465,0.4989527463912964,0.468265175819397,-0.05107339844107628,0.5310544371604919,0.45919960737228394,-0.06373724341392517,0.42460528016090393,0.40282610058784485,-0.02071082964539528,0.43429824709892273,0.33175981044769287,-0.03834444284439087,0.4403316378593445,0.28688254952430725,-0.04837021604180336,0.4409520924091339,0.2490111142396927,-0.05604328215122223,0.39265745878219604,0.40963301062583923,-0.020646575838327408,0.38943836092948914,0.3667277991771698,-0.050941187888383865,0.39636924862861633,0.424040824174881,-0.056586071848869324,0.3981441855430603,0.45332083106040955,-0.05319000035524368,0.3635348081588745,0.42945122718811035,-0.02312905713915825,0.3612837791442871,0.4010109305381775,-0.05460207164287567,0.3723025321960449,0.4548143744468689,-0.046952374279499054,0.37411797046661377,0.47182497382164,-0.03345280513167381,0.3370571732521057,0.4551547169685364,-0.02747970260679722,0.33568769693374634,0.43006137013435364,-0.04684717580676079,0.34959787130355835,0.4661973714828491,-0.037858255207538605,0.35292333364486694,0.4793296456336975,-0.026465747505426407
1,L,0,6,0.3774947226047516,0.5601630210876465,1.665244155901746e-07,0.4236063063144684,0.5353808403015137,-0.025161024183034897,0.46277403831481934,0.4948541224002838,-0.03970544412732124,0.49817052483558655,0.46556490659713745,-0.0531022809445858,0.5308793187141418,0.4558712840080261,-0.0661066398024559,0.4234541356563568,0.4009368419647217,-0.02135074883699417,0.4327114522457123,0.32933253049850464,-0.038816023617982864,0.4383934736251831,0.2835259735584259,-0.04829488322138786,0.43835416436195374,0.24566125869750977,-0.055488210171461105,0.3913078010082245,0.4076884090900421,-0.02070506103336811,0.3879375159740448,0.3648075461387634,-0.05012453719973564,0.3954157531261444,0.42209526896476746,-0.054675277322530746,0.3977028727531433,0.4496346116065979,-0.05059586837887764,0.36215490102767944,0.42711305618286133,-0.022746754810214043,0.35949745774269104,0.39899659156799316,-0.05366123095154762,0.37071773409843445,0.4524919390678406,-0.04543064534664154,0.37256452441215515,0.46831679344177246,-0.03164686635136604,0.33560022711753845,0.4525187313556671,-0.026750776916742325,0.33372074365615845,0.4283393621444702,-0.04578249529004097,0.3478321433067322,0.46451056003570557,-0.03659876808524132,0.3511163294315338,0.4772930145263672,-0.025107884779572487
1,L,0,7,0.3767072558403015,0.5607473254203796,1.5792060992225743e-07,0.42317748069763184,0.5362093448638916,-0.024603070691227913,0.46197423338890076,0.49575185775756836,-0.03874969109892845,0.49723660945892334,0.46697813272476196,-0.051951244473457336,0.5293716192245483,0.4580290913581848,-0.06485745310783386,0.42231059074401855,0.4019714295864105,-0.020851440727710724,0.43182334303855896,0.33047524094581604,-0.038437068462371826,0.4375167191028595,0.28517231345176697,-0.048270341008901596,0.4377714991569519,0.24758419394493103,-0.05574849992990494,0.3903060257434845,0.4091341495513916,-0.02068825624883175,0.3865094780921936,0.36497002840042114,-0.05099359527230263,0.3937435448169708,0.42202112078666687,-0.05640843138098717,0.39596307277679443,0.45145243406295776,-0.05272514000535011,0.36122411489486694,0.4291464388370514,-0.023087121546268463,0.35858118534088135,0.40046870708465576,-0.054382022470235825,0.36993318796157837,0.45405930280685425,-0.046452343463897705,0.37196382880210876,0.4712485074996948,-0.032704100012779236,0.33485788106918335,0.4549786150455475,-0.027414223179221153,0.33339864015579224,0.42988118529319763,-0.04652625322341919,0.347507119178772,0.465755432844162,-0.03734574839472771,0.35082024335861206,0.47892269492149353,-0.025789614766836166
1,L,0,8,0.3751298189163208,0.5622990727424622,1.636771003177273e-07,0.4227757751941681,0.5361856818199158,-0.02483491599559784,0.46116143465042114,0.4966130256652832,-0.03880009800195694,0.4965571165084839,0.46733787655830383,-0.051692768931388855,0.5291157364845276,0.4574810564517975,-0.06410673260688782,0.42237424850463867,0.4020167291164398,-0.02027192898094654,0.4316693842411041,0.330401211977005,-0.03765954449772835,0.4370473325252533,0.284734845161438,-0.047424253076314926,0.43694615364074707,0.24680541455745697,-0.05486162006855011,0.39031267166137695,0.4090288281440735,-0.0197614599019289,0.3857552707195282,0.36545631289482117,-0.050297949463129044,0.39305242896080017,0.42254093289375305,-0.055877722799777985,0.39581888914108276,0.45276328921318054,-0.0522417277097702,0.36106640100479126,0.42932018637657166,-0.0218656063079834,0.3581766188144684,0.40047207474708557,-0.053240884095430374,0.36949050426483154,0.45456624031066895,-0.04534178227186203,0.371871680021286,0.47215938568115234,-0.03150380402803421,0.33448073267936707,0.4554901719093323,-0.02591291256248951,0.3324801027774811,0.4304141700267792,-0.044954076409339905,0.3467196226119995,0.46620434522628784,-0.035921864211559296,0.35048824548721313,0.4788702726364136,-0.024460123851895332
1,L,0,9,0.3756652772426605,0.5633985996246338,1.4957471705656644e-07,0.4223274886608124,0.5381149053573608,-0.025362268090248108,0.46137934923171997,0.4968852698802948,-0.03922228887677193,0.49669280648231506,0.4666591286659241,-0.05183511599898338,0.5290486812591553,0.45679640769958496,-0.06392009556293488,0.4214721918106079,0.4022636413574219,-0.020227298140525818,0.430789977312088,0.33080288767814636,-0.037908583879470825,0.43661874532699585,0.28487545251846313,-0.047885388135910034,0.43658164143562317,0.24655936658382416,-0.055363770574331284,0.38945716619491577,0.40956857800483704,-0.019416846334934235,0.3860225975513458,0.3668217957019806,-0.04880671203136444,0.3931601345539093,0.4243771731853485,-0.053572047501802444,0.39486706256866455,0.45149561762809753,-0.049614351242780685,0.3604615330696106,0.42945337295532227,-0.02143143117427826,0.3576434850692749,0.40086761116981506,-0.05257946625351906,0.3688763976097107,0.45504140853881836,-0.04450482875108719,0.3705434501171112,0.4703657031059265,-0.030715789645910263,0.3340335488319397,0.4551694989204407,-0.02544819749891758,0.33223772048950195,0.42953336238861084,-0.04458865523338318,0.34623295068740845,0.46597838401794434,-0.03522421047091484,0.3492523431777954,0.47900331020355225,-0.0235452763736248
